Date,Open,High,Low,Close,Volume,Adj Close
2017-04-12,85.93,85.949997,85.029999,85.400002,14616800,85.400002
2017-04-11,85.540001,85.790001,84.800003,85.730003,14635600,85.730003
2017-04-10,86.080002,86.690002,85.400002,85.879997,15081600,85.879997
